POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,MOMENTUM_FILTER_ENABLED,MOMENTUM_LOOKBACK,MOMENTUM_MIN_PCT,DEATH_CROSS_CONFIRM,PROFIT_PROTECT_ENABLED,PROFIT_PROTECT_PCT,total_return,annual_return,max_drawdown,sharpe,trades,win_rate,final_value
0.85,0.4,0.2,0.2,5,95,True,5,-0.15,1,False,0.05,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165,1535004.2009645998
0.85,0.4,0.2,0.3,5,90,True,5,-0.15,1,False,0.05,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165,1535004.2009645998
0.85,0.4,0.2,0.3,5,95,True,5,-0.15,1,False,0.05,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165,1535004.2009645998
0.85,0.4,0.2,0.3,5,85,True,5,-0.15,1,False,0.05,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165,1535004.2009645998
0.85,0.4,0.2,0.2,5,85,True,5,-0.15,1,False,0.05,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165,1535004.2009645998
0.85,0.4,0.15,0.3,3,90,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.85,0.4,0.15,0.3,3,95,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.85,0.4,0.15,0.3,3,85,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.85,0.4,0.15,0.2,3,90,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.85,0.4,0.15,0.2,3,85,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.85,0.4,0.15,0.2,3,95,True,5,-0.15,1,False,0.05,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052,1531425.4006179997
0.9,0.4,0.2,0.3,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.2,0.3,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.2,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.3,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.3,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.3,0.2,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.3,0.2,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.3,0.2,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.3,0.2,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.3,0.2,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.3,0.2,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.2,0.2,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.2,3,90,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.3,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.95,0.4,0.2,0.2,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.2,0.3,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.2,0.2,3,95,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.9,0.4,0.2,0.2,3,85,True,5,-0.15,1,False,0.05,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494,1529335.507116
0.85,0.35,0.15,0.3,5,95,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.85,0.35,0.15,0.2,5,90,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.85,0.35,0.15,0.2,5,95,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.85,0.35,0.15,0.3,5,85,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.85,0.35,0.15,0.3,5,90,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.85,0.35,0.15,0.2,5,85,True,5,-0.15,1,False,0.05,0.5218369248416003,0.21501006760134933,-0.12087540030852571,0.9482482379895462,183,0.5252525252525253,1521836.9248416002
0.95,0.4,0.15,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.3,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.15,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.3,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.3,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.3,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.3,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.3,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.15,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.2,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.2,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.2,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.2,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.15,0.15,2,85,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.2,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.2,0.15,2,90,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.9,0.4,0.15,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.15,0.15,2,95,True,5,-0.15,1,False,0.05,0.5175225863740002,0.21341133970426007,-0.13786256815085748,0.9531343156970047,160,0.550561797752809,1517522.5863740002
0.95,0.4,0.15,0.2,2,95,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.95,0.4,0.15,0.2,2,85,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.95,0.4,0.15,0.2,2,90,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.3,2,90,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.3,2,95,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.3,2,85,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.95,0.4,0.15,0.3,2,90,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.95,0.4,0.15,0.3,2,95,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.2,2,95,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.2,2,85,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.9,0.4,0.15,0.2,2,90,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.95,0.4,0.15,0.3,2,85,True,5,-0.15,1,False,0.05,0.5150021012372002,0.21247621684606055,-0.13930591293913416,0.9493108554226833,160,0.550561797752809,1515002.1012372002
0.85,0.35,0.15,0.3,3,85,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.85,0.35,0.15,0.3,3,90,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.85,0.35,0.15,0.2,3,85,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.85,0.35,0.15,0.2,3,95,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.85,0.35,0.15,0.3,3,95,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.85,0.35,0.15,0.2,3,90,True,5,-0.15,1,False,0.05,0.5139534674896001,0.2120869184891041,-0.12711800845280133,0.9658394671748317,176,0.5520833333333334,1513953.4674896002
0.9,0.4,0.15,0.2,5,95,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.9,0.4,0.15,0.2,5,85,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.9,0.4,0.15,0.2,5,90,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.95,0.4,0.15,0.2,5,85,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.95,0.4,0.15,0.2,5,95,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.95,0.4,0.15,0.2,5,90,True,5,-0.15,1,False,0.05,0.5051709094523997,0.20882075932191912,-0.11534442112494786,0.9694278397342718,158,0.5348837209302325,1505170.9094523997
0.85,0.4,0.3,0.3,5,95,True,5,-0.15,1,False,0.05,0.5033428244071999,0.20813962603644431,-0.1424654997449133,0.9174361760917896,169,0.5,1503342.8244071999
0.85,0.4,0.3,0.3,5,90,True,5,-0.15,1,False,0.05,0.5033428244071999,0.20813962603644431,-0.1424654997449133,0.9174361760917896,169,0.5,1503342.8244071999
0.85,0.4,0.3,0.3,5,85,True,5,-0.15,1,False,0.05,0.5033428244071999,0.20813962603644431,-0.1424654997449133,0.9174361760917896,169,0.5,1503342.8244071999
0.9,0.35,0.15,0.3,5,90,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.95,0.35,0.15,0.3,5,85,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.95,0.35,0.15,0.3,5,90,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.9,0.35,0.15,0.3,5,85,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.9,0.35,0.15,0.3,5,95,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.95,0.35,0.15,0.3,5,95,True,5,-0.15,1,False,0.05,0.5003512732557999,0.20702403364896083,-0.11616120915999001,0.97365960545059,166,0.5444444444444444,1500351.2732558
0.85,0.4,0.3,0.2,3,85,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.2,3,95,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.3,0.2,3,90,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.3,3,85,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.3,3,90,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.3,0.2,3,95,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.3,3,95,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.2,3,85,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.2,0.2,3,90,True,5,-0.15,1,False,0.05,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666,1496139.6990611998
0.85,0.4,0.15,0.15,3,90,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.3,0.15,3,85,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.3,0.15,3,95,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.3,0.15,3,90,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.15,0.15,3,95,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.2,0.15,3,90,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.15,0.15,3,85,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.2,0.15,3,95,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.85,0.4,0.2,0.15,3,85,True,5,-0.15,1,False,0.05,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041,1495725.3639127999
0.95,0.4,0.3,0.2,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.3,0.2,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.3,0.2,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.3,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.3,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.2,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.2,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.3,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.3,0.2,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.3,0.2,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.3,0.2,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.2,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.2,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.3,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.9,0.4,0.2,0.2,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.3,2,85,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.3,2,90,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.95,0.4,0.2,0.2,2,95,True,5,-0.15,1,False,0.05,0.4955120715320001,0.20521689764785833,-0.15183868263940228,0.916141431088077,158,0.5454545454545454,1495512.071532
0.85,0.35,0.15,0.15,5,90,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.2,0.15,5,95,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.2,0.15,5,90,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.3,0.15,5,95,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.3,0.15,5,85,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.3,0.15,5,90,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.15,0.15,5,85,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.15,0.15,5,95,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.85,0.35,0.2,0.15,5,85,True,5,-0.15,1,False,0.05,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731,1492819.0408356003
0.9,0.35,0.15,0.3,2,85,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.35,0.15,0.2,2,85,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.2,2,90,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.3,2,95,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.2,2,85,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.2,2,95,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.3,2,85,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.95,0.35,0.15,0.3,2,90,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.35,0.15,0.3,2,95,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.35,0.15,0.2,2,90,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.35,0.15,0.2,2,95,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.35,0.15,0.3,2,90,True,5,-0.15,1,False,0.05,0.4913747661228005,0.20366938765870057,-0.12409485818911978,0.9363764020217895,176,0.5729166666666666,1491374.7661228005
0.9,0.4,0.2,0.15,5,85,True,5,-0.15,1,False,0.05,0.49019072763139965,0.20322608856032498,-0.11534442112494786,0.9472968426753239,158,0.5348837209302325,1490190.7276313996
0.9,0.4,0.2,0.15,5,90,True,5,-0.15,1,False,0.05,0.49019072763139965,0.20322608856032498,-0.11534442112494786,0.9472968426753239,158,0.5348837209302325,1490190.7276313996
0.95,0.4,0.15,0.15,5,95,True,5,-0.15,1,False,0.05,0.49019072763139965,0.20322608856032498,-0.11534442112494786,0.9472968426753239,158,0.5348837209302325,1490190.7276313996
0.95,0.4,0.15,0.15,5,90,True,5,-0.15,1,False,0.05,0.49019072763139965,0.20322608856032498,-0.11534442112494786,0.9472968426753239,158,0.5348837209302325,1490190.7276313996
0.9,0.4,0.15,0.15,5,90,True,5,-0.15,1,False,0.05,0.49019072763139965,0.20322608856032498,-0.11534442112494786,0.9472968426753239,158,0.5348837209302325,1490190.7276313996
