MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.9,0.4,0.15,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.4,0.15,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.95,0.4,0.2,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.35,0.15,0.2,0.5,False,True,5,95,0.5504858768399996,0.2255651616494565,-0.11616120915999001,1.0520846027319042,168,0.5494505494505495
10,20,0,0.95,0.35,0.15,0.2,0.5,False,True,5,90,0.5504858768399996,0.2255651616494565,-0.11616120915999001,1.0520846027319042,168,0.5494505494505495
10,20,0,0.95,0.35,0.15,0.2,0.5,False,True,5,95,0.5504858768399996,0.2255651616494565,-0.11616120915999001,1.0520846027319042,168,0.5494505494505495
10,20,0,0.9,0.35,0.15,0.2,0.5,False,True,5,90,0.5504858768399996,0.2255651616494565,-0.11616120915999001,1.0520846027319042,168,0.5494505494505495
10,20,0,0.9,0.4,0.15,0.2,0.5,False,True,3,90,0.5464920441391999,0.22410002945505658,-0.11314795505261854,1.0081744548966085,157,0.5517241379310345
10,20,0,0.9,0.4,0.15,0.2,0.5,False,True,3,95,0.5464920441391999,0.22410002945505658,-0.11314795505261854,1.0081744548966085,157,0.5517241379310345
10,20,0,0.95,0.4,0.15,0.2,0.5,False,True,3,95,0.5464920441391999,0.22410002945505658,-0.11314795505261854,1.0081744548966085,157,0.5517241379310345
10,20,0,0.95,0.4,0.15,0.2,0.5,False,True,3,90,0.5464920441391999,0.22410002945505658,-0.11314795505261854,1.0081744548966085,157,0.5517241379310345
10,20,0,0.85,0.4,0.2,0.2,0.5,False,True,5,95,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165
10,20,0,0.85,0.4,0.3,0.2,0.5,False,True,5,90,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165
10,20,0,0.85,0.4,0.2,0.2,0.5,False,True,5,90,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165
10,20,0,0.85,0.4,0.3,0.2,0.5,False,True,5,95,0.5350042009645999,0.21987438238845725,-0.1404459264103377,0.9622020717519978,169,0.5164835164835165
10,20,0,0.85,0.4,0.15,0.2,0.5,False,True,3,90,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052
10,20,0,0.85,0.4,0.15,0.2,0.5,False,True,3,95,0.5314254006179997,0.21855450723326264,-0.11552562180418095,0.9822613326980849,172,0.5578947368421052
10,20,0,0.9,0.4,0.3,0.2,0.5,False,True,3,90,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.95,0.4,0.3,0.2,0.5,False,True,3,95,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.9,0.4,0.3,0.2,0.5,False,True,3,95,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.9,0.4,0.2,0.2,0.5,False,True,3,95,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.9,0.4,0.2,0.2,0.5,False,True,3,90,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.95,0.4,0.2,0.2,0.5,False,True,3,95,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.95,0.4,0.3,0.2,0.5,False,True,3,90,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
10,20,0,0.95,0.4,0.2,0.2,0.5,False,True,3,90,0.529335507116,0.2177829815590453,-0.12267369316454883,0.9841003690276983,161,0.5280898876404494
