MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,RSI_OVERBOUGHT,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.9,0.95,0.2,0.15,0.5,False,True,3,95,92,0.4913432306042006,0.20365758333809558,-0.14099619787036188,0.8267295778802164,140,0.4520547945205479
10,20,0,0.9,0.95,0.15,0.15,0.5,False,True,3,90,92,0.4913432306042006,0.20365758333809558,-0.14099619787036188,0.8267295778802164,140,0.4520547945205479
10,20,0,0.9,0.95,0.15,0.15,0.5,False,True,3,95,92,0.4913432306042006,0.20365758333809558,-0.14099619787036188,0.8267295778802164,140,0.4520547945205479
10,20,0,0.95,0.35,0.12,0.2,0.5,False,True,3,95,95,0.48976463546140026,0.2030665152092812,-0.15684943648601427,0.8810137976112172,152,0.42857142857142855
10,20,0,0.95,0.35,0.12,0.2,0.5,False,True,3,90,95,0.48976463546140026,0.2030665152092812,-0.15684943648601427,0.8810137976112172,152,0.42857142857142855
10,20,0,0.9,0.35,0.12,0.2,0.5,False,True,3,90,95,0.48976463546140026,0.2030665152092812,-0.15684943648601427,0.8810137976112172,152,0.42857142857142855
10,20,0,0.9,0.35,0.12,0.2,0.5,False,True,3,95,95,0.48976463546140026,0.2030665152092812,-0.15684943648601427,0.8810137976112172,152,0.42857142857142855
10,20,0,0.9,0.35,0.12,0.3,0.5,False,True,3,90,95,0.4866870316017999,0.201913211850973,-0.11627898626725332,0.8953283321760104,146,0.4594594594594595
10,20,0,0.95,0.35,0.12,0.3,0.5,False,True,3,90,95,0.4866870316017999,0.201913211850973,-0.11627898626725332,0.8953283321760104,146,0.4594594594594595
10,20,0,0.95,0.35,0.12,0.3,0.5,False,True,3,95,95,0.4866870316017999,0.201913211850973,-0.11627898626725332,0.8953283321760104,146,0.4594594594594595
10,20,0,0.9,0.35,0.12,0.3,0.5,False,True,3,95,95,0.4866870316017999,0.201913211850973,-0.11627898626725332,0.8953283321760104,146,0.4594594594594595
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,90,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,95,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,90,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,3,90,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,3,95,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,3,95,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,3,90,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,95,95,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342
10,20,0,0.95,0.5,0.12,0.3,0.5,False,True,3,95,92,0.48383285489699945,0.20084249103294294,-0.1226381467289071,0.8820038063936505,138,0.5068493150684932
10,20,0,0.95,0.5,0.12,0.3,0.5,False,True,3,90,92,0.48383285489699945,0.20084249103294294,-0.1226381467289071,0.8820038063936505,138,0.5068493150684932
10,20,0,0.9,0.5,0.12,0.3,0.5,False,True,3,95,92,0.48349973819739955,0.2007174531122582,-0.1226381467289071,0.8816601976354448,138,0.5068493150684932
10,20,0,0.9,0.5,0.12,0.3,0.5,False,True,3,90,92,0.48349973819739955,0.2007174531122582,-0.1226381467289071,0.8816601976354448,138,0.5068493150684932
10,20,0,0.9,0.7,0.15,0.15,0.5,False,True,3,90,92,0.4825990397669999,0.20037929360821716,-0.13063183669725917,0.8398077676724129,138,0.5068493150684932
10,20,0,0.9,0.7,0.2,0.15,0.5,False,True,3,95,92,0.4825990397669999,0.20037929360821716,-0.13063183669725917,0.8398077676724129,138,0.5068493150684932
10,20,0,0.9,0.7,0.2,0.15,0.5,False,True,3,90,92,0.4825990397669999,0.20037929360821716,-0.13063183669725917,0.8398077676724129,138,0.5068493150684932
10,20,0,0.9,0.7,0.15,0.15,0.5,False,True,3,95,92,0.4825990397669999,0.20037929360821716,-0.13063183669725917,0.8398077676724129,138,0.5068493150684932
10,20,0,0.9,0.95,0.12,0.2,0.5,False,True,3,95,92,0.4825485900648001,0.2003603494425914,-0.1412564364251695,0.817265038795897,142,0.4594594594594595
10,20,0,0.9,0.95,0.12,0.2,0.5,False,True,3,90,92,0.4825485900648001,0.2003603494425914,-0.1412564364251695,0.817265038795897,142,0.4594594594594595
10,20,0,0.95,0.5,0.2,0.3,0.5,False,True,3,95,92,0.48039309457599955,0.19955062483409858,-0.1226381467289071,0.8767352585723531,136,0.5
10,20,0,0.95,0.5,0.2,0.3,0.5,False,True,3,90,92,0.48039309457599955,0.19955062483409858,-0.1226381467289071,0.8767352585723531,136,0.5
10,20,0,0.9,0.5,0.2,0.3,0.5,False,True,3,90,92,0.4800590814561995,0.19942509427531085,-0.1226381467289071,0.8763708999849614,136,0.5
