MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,PROFIT_TARGET_1,PROFIT_TARGET_2,PROFIT_TARGET_3,RSI_OVERBOUGHT,MACD_SELL_RSI_MIN,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,total_return,annual_return,max_drawdown,sharpe,trades,win_rate,final_value
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,95,75,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,0.6,95,85,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,95,95,True,5,0.5016801007102004,0.20751971958791504,-0.11720907890683815,0.9170923668632454,143,0.4722222222222222,1501680.1007102004
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.5,2.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,0.6,88,85,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,0.6,88,95,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,0.6,88,75,True,5,0.49185618671419984,0.20384957556427552,-0.11907656310017632,0.9389010817709912,173,0.5625,1491856.1867141998
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,95,75,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,95,75,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,95,75,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,2.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,1.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,1.0,95,75,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,95,75,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.15,0.3,0.6,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.5,2.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,0.6,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,1.0,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.3,1.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,2.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,1.0,95,85,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.1,0.3,0.6,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
10,20,0,0.9,0.35,0.2,0.15,0.5,0.0,0.25,0.5,2.0,95,95,True,3,0.4844526958637999,0.20107511306259962,-0.11454601966991697,0.8857301134218103,144,0.4657534246575342,1484452.6958638
